exam_category,exam_type,quiz_id,en_quiz_title,most_vote,correct,en_A,en_B,en_C,en_D,en_E,en_F,en_G,ko_quiz_title,ko_A,ko_B,ko_C,ko_D,ko_E,ko_G,subject,choice_count,ko_F
udemy,CLF-01,207,"An Internet-of-Things (IoT) company would like to have a streaming system that performs real-time analytics on the ingested IoT data. Once the analytics is done, the company would like to send notifications back to the mobile applications of the IoT device owners.As a solutions architect, which of the following AWS technologies would you recommend to send these notifications to the mobile applications?",B,B,Amazon Kinesis with Simple Email Service (Amazon SES),Amazon Kinesis with Amazon Simple Notification Service (SNS),Amazon Kinesis with Simple Queue Service (SQS),Amazon Simple Queue Service (SQS) with Amazon Simple Notification Service (SNS),,,,IoT(Internet-of-Things) 회사는 수집된 IoT 데이터에 대한 실시간 분석을 수행하는 스트리밍 시스템을 원합니다. 분석이 완료되면 회사는 IoT 장치 소유자의 모바일 애플리케이션에 다시 알림을 보내려고 합니다.솔루션 아키텍트로서 이러한 알림을 모바일 애플리케이션에 보내기 위해 다음 AWS 기술 중 어떤 것을 추천하시겠습니까?,간단한 이메일 서비스를 사용하는 Amazon Kinesis(Amazon SES),Amazon Simple Notification Service(SNS)를 사용하는 Amazon Kinesis,SQS(Simple Queue Service)를 사용하는 Amazon Kinesis,Amazon Simple Notification Service(SNS)를 사용하는 Amazon Simple Queue Service(SQS),,,0,,
udemy,CLF-01,208,"A Pharmaceuticals company is looking for a simple solution to connect its VPCs and on-premises networks through a central hub.As a Solutions Architect, which of the following would you suggest as the solution that requires the LEAST operational overhead?",B,B,Partially meshed VPC peering can be used to connect the Amazon VPCs to the on-premises networks,Use AWS Transit Gateway to connect the Amazon VPCs to the on-premises networks,Fully meshed VPC peering can be used to connect the Amazon VPCs to the on-premises networks,Use Transit VPC Solution to connect the Amazon VPCs to the on-premises networks,,,,한 제약 회사는 중앙 허브를 통해 VPC와 온프레미스 네트워크를 연결하는 간단한 솔루션을 찾고 있습니다.솔루션 아키텍트로서 다음 중 최소한의 운영 오버헤드가 필요한 솔루션으로 제안하는 것은 무엇입니까?,부분적으로 메시된 VPC 피어링을 사용하여 Amazon VPC를 온프레미스 네트워크에 연결할 수 있습니다.,AWS Transit Gateway를 사용하여 Amazon VPC를 온프레미스 네트워크에 연결,완전한 메시 VPC 피어링을 사용하여 Amazon VPC를 온프레미스 네트워크에 연결할 수 있습니다.,Transit VPC Solution을 사용하여 Amazon VPC를 온프레미스 네트워크에 연결,,,0,,
udemy,CLF-01,209,"A company wants to adopt a hybrid cloud infrastructure where it uses some AWS services such as S3 alongside its on-premises data center. The company wants a dedicated private connection between the on-premise data center and AWS. In case of failures though, the company needs to guarantee uptime and is willing to use the public internet for an encrypted connection.What do you recommend? (Select two)",CE,CE,Use Site to Site VPN as a primary connection,Use Egress Only Internet Gateway as a backup connection,Use Site to Site VPN as a backup connection,Use Direct Connect as a backup connection,Use Direct Connect as a primary connection,,,회사는 온프레미스 데이터 센터와 함께 S3와 같은 일부 AWS 서비스를 사용하는 하이브리드 클라우드 인프라를 채택하려고 합니다. 회사는 온프레미스 데이터 센터와 AWS 간의 전용 프라이빗 연결을 원합니다. 그러나 실패할 경우 회사는 가동 시간을 보장해야 하며 암호화된 연결을 위해 공용 인터넷을 사용할 의향이 있습니다.추천 메뉴가 무엇인가요? (2개 선택),Site to Site VPN을 기본 연결로 사용,외부 전용 인터넷 게이트웨이를 백업 연결로 사용,Site to Site VPN을 백업 연결로 사용,Direct Connect를 백업 연결로 사용,Direct Connect를 기본 연결로 사용,,0,,
udemy,CLF-01,210,"For security purposes, a development team has decided to deploy the EC2 instances in a private subnet. The team plans to use VPC endpoints so that the instances can access some AWS services securely. The members of the team would like to know about the two AWS services that support Gateway Endpoints.As a solutions architect, which of the following services would you suggest for this requirement? (Select two)",AE,AE,Amazon S3,Amazon Simple Notification Service (SNS),Amazon Kinesis,Amazon Simple Queue Service (SQS),DynamoDB,,,보안을 위해 개발 팀은 프라이빗 서브넷에 EC2 인스턴스를 배포하기로 결정했습니다. 팀은 인스턴스가 일부 AWS 서비스에 안전하게 액세스할 수 있도록 VPC 엔드포인트를 사용할 계획입니다. 팀 구성원은 게이트웨이 엔드포인트를 지원하는 두 가지 AWS 서비스에 대해 알고 싶어합니다.솔루션 설계자로서 이 요구 사항에 대해 다음 중 어떤 서비스를 제안하시겠습니까? (2개 선택),아마존 S3,Amazon 단순 알림 서비스(SNS),아마존 키네시스,Amazon 단순 대기열 서비스(SQS),DynamoDB,,0,,
udemy,CLF-01,211,A social media company wants the capability to dynamically alter the size of a geographic area from which traffic is routed to a specific server resource.Which feature of Route 53 can help achieve this functionality?,D,D,Latency-based routing,Geolocation routing,Weighted routing,Geoproximity routing,,,,소셜 미디어 회사는 트래픽이 특정 서버 리소스로 라우팅되는 지리적 영역의 크기를 동적으로 변경할 수 있는 기능을 원합니다.이 기능을 달성하는 데 도움이 되는 Route 53의 기능은 무엇입니까?,대기 시간 기반 라우팅,지리적 위치 라우팅,가중 라우팅,지리 근접 라우팅,,,0,,
udemy,CLF-01,212,"You are working for a SaaS (Software as a Service) company as a solutions architect and help design solutions for the company's customers. One of the customers is a bank and has a requirement to whitelist up to two public IPs when the bank is accessing external services across the internet.Which architectural choice do you recommend to maintain high availability, support scaling-up to 10 instances and comply with the bank's requirements?",A,A,Use a Network Load Balancer with an Auto Scaling Group (ASG),Use a Classic Load Balancer with an Auto Scaling Group (ASG),Use an Application Load Balancer with an Auto Scaling Group (ASG),Use an Auto Scaling Group (ASG) with Dynamic Elastic IPs attachment,,,,귀하는 SaaS(Software as a Service) 회사에서 솔루션 아키텍트로 일하고 있으며 회사 고객을 위한 솔루션 설계를 돕고 있습니다. 고객 중 하나는 은행이며 은행이 인터넷을 통해 외부 서비스에 액세스할 때 최대 2개의 공용 IP를 화이트리스트에 추가해야 한다는 요구 사항이 있습니다.고가용성을 유지하고 최대 10개의 인스턴스 확장을 지원하며 은행의 요구 사항을 준수하기 위해 어떤 아키텍처 선택을 권장합니까?,Auto Scaling 그룹(ASG)과 함께 Network Load Balancer 사용,Auto Scaling 그룹(ASG)과 함께 Classic Load Balancer 사용,ASG(Auto Scaling Group)와 함께 Application Load Balancer 사용,동적 탄력적 IP 연결과 함께 ASG(Auto Scaling Group) 사용,,,0,,
udemy,CLF-01,213,"A retail company is using AWS Site-to-Site VPN connections for secure connectivity to its AWS cloud resources from its on-premises data center. Due to a surge in traffic across the VPN connections to the AWS cloud, users are experiencing slower VPN connectivity.Which of the following options will maximize the VPN throughput?",A,A,Create a transit gateway with equal cost multipath routing and add additional VPN tunnels,Use Transfer Acceleration for the VPN connection to maximize the throughput,Create a virtual private gateway with equal cost multipath routing and multiple channels,Use AWS Global Accelerator for the VPN connection to maximize the throughput,,,,소매 회사는 온프레미스 데이터 센터에서 AWS 클라우드 리소스에 대한 보안 연결을 위해 AWS Site-to-Site VPN 연결을 사용하고 있습니다. AWS 클라우드에 대한 VPN 연결을 통한 트래픽 급증으로 인해 사용자는 VPN 연결 속도가 느려지고 있습니다.다음 중 VPN 처리량을 최대화하는 옵션은 무엇입니까?,동일 비용 다중 경로 라우팅으로 전송 게이트웨이 생성 및 추가 VPN 터널 추가,VPN 연결에 Transfer Acceleration을 사용하여 처리량 최대화,동일한 비용의 다중 경로 라우팅 및 다중 채널을 사용하여 가상 프라이빗 게이트웨이 생성,VPN 연결에 AWS Global Accelerator를 사용하여 처리량 극대화,,,0,,
udemy,CLF-01,214,"An Elastic Load Balancer has marked all the EC2 instances in the target group as unhealthy. Surprisingly, when a developer enters the IP address of the EC2 instances in the web browser, he can access the website.What could be the reason the instances are being marked as unhealthy? (Select two)",AD,AD,The security group of the EC2 instance does not allow for traffic from the security group of the Application Load Balancer,Your web-app has a runtime that is not supported by the Application Load Balancer,The EBS volumes have been improperly mounted,The route for the health check is misconfigured,You need to attach Elastic IP to the EC2 instances,,,Elastic Load Balancer가 대상 그룹의 모든 EC2 인스턴스를 비정상으로 표시했습니다. 놀랍게도 개발자가 웹 브라우저에 EC2 인스턴스의 IP 주소를 입력하면 웹 사이트에 접속할 수 있습니다.인스턴스가 비정상으로 표시되는 이유는 무엇입니까? (2개 선택),EC2 인스턴스의 보안 그룹은 Application Load Balancer 보안 그룹의 트래픽을 허용하지 않습니다.,웹 앱에 Application Load Balancer에서 지원하지 않는 런타임이 있습니다.,EBS 볼륨이 부적절하게 마운트되었습니다.,상태 확인 경로가 잘못 구성됨,EC2 인스턴스에 탄력적 IP를 연결해야 합니다.,,0,,
udemy,CLF-01,215,"A CRM web application was written as a monolith in PHP and is facing scaling issues because of performance bottlenecks. The CTO wants to re-engineer towards microservices architecture and expose their application from the same load balancer, linked to different target groups with different URLs: checkout.mycorp.com, www.mycorp.com, yourcorp.com/profile and yourcorp.com/search. The CTO would like to expose all these URLs as HTTPS endpoints for security purposes.As a solutions architect, which of the following would you recommend as a solution that requires MINIMAL configuration effort?",A,A,Use SSL certificates with SNI,Use an HTTP to HTTPS redirect,Use a wildcard SSL certificate,Change the ELB SSL Security Policy,,,,"CRM 웹 애플리케이션은 PHP에서 모놀리식으로 작성되었으며 성능 병목 현상으로 인해 확장 문제에 직면해 있습니다. CTO는 마이크로서비스 아키텍처로 재설계하고 다른 URL(checkout.mycorp.com, www.mycorp.com, yourcorp.com/profile 및 yourcorp.com)을 사용하여 다른 대상 그룹에 연결된 동일한 로드 밸런서에서 애플리케이션을 노출하려고 합니다. /찾다. CTO는 보안을 위해 이러한 모든 URL을 HTTPS 끝점으로 노출하려고 합니다.솔루션 아키텍트로서 다음 중 최소한의 구성 작업이 필요한 솔루션으로 권장하는 솔루션은 무엇입니까?",SNI와 함께 SSL 인증서 사용,HTTP에서 HTTPS로 리디렉션 사용,와일드카드 SSL 인증서 사용,ELB SSL 보안 정책 변경,,,0,,
udemy,CLF-01,216,"As an e-sport tournament hosting company, you have servers that need to scale and be highly available. Therefore you have deployed an Elastic Load Balancer (ELB) with an Auto Scaling group (ASG) across 3 Availability Zones (AZs). When e-sport tournaments are running, the servers need to scale quickly. And when tournaments are done, the servers can be idle. As a general rule, you would like to be highly available, have the capacity to scale and optimize your costs.What do you recommend? (Select two)",CD,CD,Set the minimum capacity to 1,Use Dedicated hosts for the minimum capacity,Use Reserved Instances for the minimum capacity,Set the minimum capacity to 2,Set the minimum capacity to 3,,,e스포츠 토너먼트 호스팅 회사는 확장성과 가용성이 높아야 하는 서버를 보유하고 있습니다. 따라서 3개의 가용 영역(AZ)에 걸쳐 Auto Scaling 그룹(ASG)과 함께 ELB(Elastic Load Balancer)를 배포했습니다. e-스포츠 토너먼트가 실행 중일 때 서버는 빠르게 확장되어야 합니다. 토너먼트가 끝나면 서버가 유휴 상태가 될 수 있습니다. 일반적으로 가용성이 높고 비용을 확장하고 최적화할 수 있는 용량을 원합니다.추천 메뉴가 무엇인가요? (2개 선택),최소 용량을 1로 설정,최소 용량에 전용 호스트 사용,최소 용량에 예약 인스턴스 사용,최소 용량을 2로 설정,최소 용량을 3으로 설정,,0,,
udemy,CLF-01,217,"A company has migrated its application from a monolith architecture to a microservices based architecture. The development team has updated the Route 53 simple record to point ""myapp.mydomain.com"" from the old Load Balancer to the new one.The users are still not redirected to the new Load Balancer. What has gone wrong in the configuration?",D,D,The health checks are failing,The Alias Record is misconfigured,The CNAME Record is misconfigured,The TTL is still in effect,,,,"회사에서 애플리케이션을 모놀리식 아키텍처에서 마이크로서비스 기반 아키텍처로 마이그레이션했습니다. 개발 팀은 이전 로드 밸런서에서 새 로드 밸런서로 ""myapp.mydomain.com""을 가리키도록 Route 53 단순 레코드를 업데이트했습니다.사용자는 여전히 새 로드 밸런서로 리디렉션되지 않습니다. 구성에서 무엇이 잘못되었습니까?",상태 확인이 실패하고 있습니다.,별칭 레코드가 잘못 구성됨,CNAME 레코드가 잘못 구성됨,TTL은 여전히 ​​유효합니다.,,,0,,
udemy,CLF-01,218,"A company has recently created a new department to handle their services workload. An IT team has been asked to create a custom VPC to isolate the resources created in this new department. They have set up the public subnet and internet gateway (IGW). However, they are not able to ping the Amazon EC2 instances with Elastic IP launched in the newly created VPC.As a Solutions Architect, the team has requested your help. How will you troubleshoot this scenario? (Select two)",AE,AE,Check if the security groups allow ping from the source,Create a secondary IGW to attach with public subnet and move the current IGW to private and write route tables,Contact AWS support to map your VPC with subnet,Disable Source / Destination check on the EC2 instance,Check if the route table is configured with IGW,,,회사는 최근에 서비스 워크로드를 처리하기 위해 새로운 부서를 만들었습니다. IT 팀은 이 새로운 부서에서 생성된 리소스를 격리하기 위해 사용자 지정 VPC를 생성하라는 요청을 받았습니다. 퍼블릭 서브넷과 인터넷 게이트웨이(IGW)를 설정했습니다. 그러나 새로 생성된 VPC에서 시작된 탄력적 IP로 Amazon EC2 인스턴스를 ping할 수 없습니다.솔루션 아키텍트로서 팀은 귀하의 도움을 요청했습니다. 이 시나리오의 문제를 어떻게 해결하시겠습니까? (2개 선택),보안 그룹이 소스에서 ping을 허용하는지 확인,퍼블릭 서브넷에 연결할 보조 IGW를 생성하고 현재 IGW를 프라이빗으로 이동하고 경로 테이블 쓰기,VPC를 서브넷과 매핑하려면 AWS 지원에 문의하십시오.,EC2 인스턴스에서 소스/대상 확인 비활성화,경로 테이블이 IGW로 구성되어 있는지 확인,,0,,
udemy,CLF-01,219,"A company has grown from a small startup to an enterprise employing over 1000 people. As the team size has grown, the company has recently observed some strange behavior, with S3 buckets settings being changed regularly.How can you figure out what's happening without restricting the rights of the users?",C,C,Implement an IAM policy to forbid users to change S3 bucket settings,Use S3 access logs to analyze user access using Athena,Use CloudTrail to analyze API calls,Implement a bucket policy requiring MFA for all operations,,,,작은 스타트업에서 1000명이 넘는 직원을 고용하는 기업으로 성장한 회사입니다. 팀 규모가 커짐에 따라 회사는 최근 S3 버킷 설정이 정기적으로 변경되는 몇 가지 이상한 동작을 관찰했습니다.사용자의 권리를 제한하지 않고 무슨 일이 일어나고 있는지 어떻게 알 수 있습니까?,사용자가 S3 버킷 설정을 변경하는 것을 금지하는 IAM 정책 구현,S3 액세스 로그를 사용하여 Athena를 사용하여 사용자 액세스 분석,CloudTrail을 사용하여 API 호출 분석,모든 작업에 MFA를 요구하는 버킷 정책 구현,,,0,,
udemy,CLF-01,220,"As a solutions architect, you have created a solution that utilizes an Application Load Balancer with stickiness and an Auto Scaling Group (ASG). The ASG spawns across 2 Availability Zones (AZ). AZ-A has 3 EC2 instances and AZ-B has 4 EC2 instances. The ASG is about to go into a scale-in event due to the triggering of a CloudWatch alarm.What will happen under the default ASG configuration?",B,B,A random instance will be terminated in AZ-B,The instance with the oldest launch configuration will be terminated in AZ-B,An instance in the AZ-A will be created,A random instance in the AZ-A will be terminated,,,,솔루션 아키텍트로서 귀하는 고정성이 있는 Application Load Balancer와 ASG(Auto Scaling Group)를 활용하는 솔루션을 만들었습니다. ASG는 2개의 가용 영역(AZ)에 걸쳐 생성됩니다. AZ-A에는 3개의 EC2 인스턴스가 있고 AZ-B에는 4개의 EC2 인스턴스가 있습니다. ASG는 CloudWatch 경보 트리거로 인해 축소 이벤트에 들어가려고 합니다.기본 ASG 구성에서는 어떻게 됩니까?,임의 인스턴스는 AZ-B에서 종료됩니다.,가장 오래된 시작 구성이 있는 인스턴스는 AZ-B에서 종료됩니다.,AZ-A의 인스턴스가 생성됩니다.,AZ-A의 임의 인스턴스가 종료됩니다.,,,0,,
udemy,CLF-01,221,"The engineering team at a global e-commerce company is currently reviewing their disaster recovery strategy. The team has outlined that they need to be able to quickly recover their application stack with a Recovery Time Objective (RTO) of 5 minutes, in all of the AWS Regions that the application runs. The application stack currently takes over 45 minutes to install on a Linux system.As a Solutions architect, which of the following options would you recommend as the disaster recovery strategy?",A,A,Create an AMI after installing the software and copy the AMI across all Regions. Use this Region-specific AMI to run the recovery process in the respective Regions,Use Amazon EC2 user data to speed up the installation process,Create an AMI after installing the software and use this AMI to run the recovery process in other Regions,Store the installation files in Amazon S3 for quicker retrieval,,,,글로벌 전자 상거래 회사의 엔지니어링 팀은 현재 재해 복구 전략을 검토하고 있습니다. 팀은 애플리케이션이 실행되는 모든 AWS 리전에서 5분의 RTO(복구 시간 목표)로 애플리케이션 스택을 신속하게 복구할 수 있어야 한다고 설명했습니다. 애플리케이션 스택은 현재 Linux 시스템에 설치하는 데 45분 이상 걸립니다.솔루션 설계자로서 다음 중 재해 복구 전략으로 추천할 옵션은 무엇입니까?,소프트웨어를 설치한 후 AMI를 생성하고 모든 리전에서 AMI를 복사합니다. 이 리전별 AMI를 사용하여 해당 리전에서 복구 프로세스를 실행합니다.,Amazon EC2 사용자 데이터를 사용하여 설치 프로세스 속도 향상,소프트웨어 설치 후 AMI를 생성하고 이 AMI를 사용하여 다른 리전에서 복구 프로세스 실행,빠른 검색을 위해 Amazon S3에 설치 파일 저장,,,0,,
udemy,CLF-01,222,"You are working as an AWS architect for a weather tracking facility. You are asked to set up a Disaster Recovery (DR) mechanism with minimum costs. In case of failure, the facility can only bear data loss of a few minutes without jeopardizing the forecasting models.As a Solutions Architect, which DR method will you suggest?",D,D,Multi-Site,Warm Standby,Backup and Restore,Pilot Light,,,,날씨 추적 시설의 AWS 설계자로 일하고 있습니다. 최소 비용으로 DR(재해 복구) 메커니즘을 설정하라는 메시지가 표시됩니다. 장애가 발생할 경우 시설은 예측 모델을 위태롭게 하지 않고 몇 분 동안만 데이터 손실을 견딜 수 있습니다.솔루션 설계자로서 제안할 DR 방법은 무엇입니까?,다중 사이트,웜 스탠바이,백업 및 복원,파일럿 라이트,,,0,,
udemy,CLF-01,223,"A junior developer has downloaded a sample Amazon S3 bucket policy to make changes to it based on new company-wide access policies. He has requested your help in understanding this bucket policy.As a Solutions Architect, which of the following would you identify as the correct description for the given policy?{ ""Version"": ""2012-10-17"", ""Id"": ""S3PolicyId1"", ""Statement"": [   {     ""Sid"": ""IPAllow"",     ""Effect"": ""Allow"",     ""Principal"": ""*"",     ""Action"": ""s3:*"",     ""Resource"": ""arn:aws:s3:::examplebucket/*"",     ""Condition"": {        ""IpAddress"": {""aws:SourceIp"": ""54.240.143.0/24""},        ""NotIpAddress"": {""aws:SourceIp"": ""54.240.143.188/32""}     }   } ]}",B,B,It authorizes an IP address and a CIDR to access the S3 bucket,It authorizes an entire CIDR except one IP address to access the S3 bucket,"It ensures the S3 bucket is exposing an external IP within the CIDR range specified, except one IP",It ensures EC2 instances that have inherited a security group can access the bucket,,,,"주니어 개발자가 샘플 Amazon S3 버킷 정책을 다운로드하여 회사 전체의 새로운 액세스 정책을 기반으로 변경했습니다. 그는 이 버킷 정책을 이해하는 데 도움을 요청했습니다.솔루션 아키텍트로서 다음 중 주어진 정책에 대한 올바른 설명으로 식별하는 것은 무엇입니까?{ ""Version"": ""2012-10-17"", ""Id"": ""S3PolicyId1"", ""Statement"": [   {     ""Sid"": ""IPAllow"",     ""Effect"": ""Allow"",     ""Principal"": ""*"",     ""Action"": ""s3:*"",     ""Resource"": ""arn:aws:s3:::examplebucket/*"",     ""Condition"": {        ""IpAddress"": {""aws:SourceIp"": ""54.240.143.0/24""},        ""NotIpAddress"": {""aws:SourceIp"": ""54.240.143.188/32""}     }   } ]}",IP 주소와 CIDR이 S3 버킷에 액세스할 수 있는 권한을 부여합니다.,S3 버킷에 액세스하기 위해 하나의 IP 주소를 제외한 전체 CIDR에 권한을 부여합니다.,S3 버킷이 하나의 IP를 제외하고 지정된 CIDR 범위 내에서 외부 IP를 노출하는지 확인합니다.,보안 그룹을 상속한 EC2 인스턴스가 버킷에 액세스할 수 있도록 합니다.,,,0,,
udemy,CLF-01,224,"A company has noticed that its EBS storage volume (io1) accounts for 90% of the cost and the remaining 10% cost can be attributed to the EC2 instance. The CloudWatch metrics report that both the EC2 instance and the EBS volume are under-utilized. The CloudWatch metrics also show that the EBS volume has occasional I/O bursts. The entire infrastructure is managed by AWS CloudFormation.As a Solutions Architect, what do you propose to reduce the costs?",A,A,Convert the Amazon EC2 instance EBS volume to gp2,Change the Amazon EC2 instance type to something much smaller,Don't use a CloudFormation template to create the database as the CloudFormation service incurs greater service charges,Keep the EBS volume to io1 and reduce the IOPS,,,,회사는 EBS 스토리지 볼륨(io1)이 비용의 90%를 차지하고 나머지 10% 비용은 EC2 인스턴스에 기인할 수 있음을 확인했습니다. CloudWatch 지표는 EC2 인스턴스와 EBS 볼륨 모두 활용도가 낮다고 보고합니다. CloudWatch 지표는 또한 EBS 볼륨에 간헐적인 I/O 버스트가 있음을 보여줍니다. 전체 인프라는 AWS CloudFormation에서 관리합니다.솔루션 설계자로서 비용 절감을 위해 제안하는 것은 무엇입니까?,Amazon EC2 인스턴스 EBS 볼륨을 gp2로 변환,Amazon EC2 인스턴스 유형을 훨씬 작은 것으로 변경,CloudFormation 서비스에 더 많은 서비스 요금이 부과되므로 CloudFormation 템플릿을 사용하여 데이터베이스를 생성하지 마십시오.,EBS 볼륨을 io1로 유지하고 IOPS를 줄입니다.,,,0,,
udemy,CLF-01,225,"You are working as a Solutions Architect for a photo processing company that has a proprietary algorithm to compress an image without any loss in quality. Because of the efficiency of the algorithm, your clients are willing to wait for a response that carries their compressed images back. You also want to process these jobs asynchronously and scale quickly, to cater to the high demand. Additionally, you also want the job to be retried in case of failures.Which combination of choices do you recommend to minimize cost and comply with the requirements? (Select two)",CD,CD,Amazon Simple Notification Service (SNS),EC2 Reserved Instances,Amazon Simple Queue Service (SQS),EC2 Spot Instances,EC2 On-Demand Instances,,,귀하는 품질 손실 없이 이미지를 압축하는 독점 알고리즘을 보유한 사진 처리 회사의 솔루션 아키텍트로 일하고 있습니다. 알고리즘의 효율성으로 인해 클라이언트는 압축된 이미지를 다시 전달하는 응답을 기꺼이 기다립니다. 또한 이러한 작업을 비동기식으로 처리하고 신속하게 확장하여 높은 수요를 충족하고자 합니다. 또한 실패 시 작업을 다시 시도하려고 합니다.비용을 최소화하고 요구 사항을 준수하기 위해 권장하는 선택 조합은 무엇입니까? (2개 선택),Amazon 단순 알림 서비스(SNS),EC2 예약 인스턴스,Amazon 단순 대기열 서비스(SQS),EC2 스팟 인스턴스,EC2 온디맨드 인스턴스,,0,,
udemy,CLF-01,226,"A developer in your company has set up a classic 2 tier architecture consisting of an Application Load Balancer and an Auto Scaling group (ASG) managing a fleet of EC2 instances. The ALB is deployed in a subnet of size 10.0.1.0/24 and the ASG is deployed in a subnet of size 10.0.4.0/22.As a solutions architect, you would like to adhere to the security pillar of the well-architected framework. How do you configure the security group of the EC2 instances to only allow traffic coming from the ALB?",C,C,Add a rule to authorize the security group of the ASG,Add a rule to authorize the CIDR 10.0.1.0/24,Add a rule to authorize the security group of the ALB,Add a rule to authorize the CIDR 10.0.4.0/22,,,,회사의 개발자가 Application Load Balancer와 EC2 인스턴스 플릿을 관리하는 Auto Scaling 그룹(ASG)으로 구성된 클래식 2계층 아키텍처를 설정했습니다. ALB는 크기의 서브넷에 배포되고 10.0.1.0/24ASG는 크기의 서브넷에 배포됩니다 10.0.4.0/22.솔루션 설계자는 Well-Architected 프레임워크의 보안 원칙을 고수하고자 합니다. ALB에서 오는 트래픽만 허용하도록 EC2 인스턴스의 보안 그룹을 어떻게 구성합니까?,ASG의 보안 그룹에 권한을 부여하는 규칙 추가,CIDR을 승인하는 규칙 추가10.0.1.0/24,ALB의 보안 그룹에 권한을 부여하는 규칙 추가,CIDR을 승인하는 규칙 추가10.0.4.0/22,,,0,,
udemy,CLF-01,227,A retail company uses AWS Cloud to manage its technology infrastructure. The company has deployed its consumer-focused web application on EC2-based web servers and uses RDS PostgreSQL DB as the data store. The PostgreSQL DB is set up in a private subnet that allows inbound traffic from selected EC2 instances. The DB also uses AWS KMS for encrypting data at rest.Which of the following steps would you recommend to facilitate secure access to the database?,D,D,Create a new Network Access Control List (NACL) that blocks SSH from the entire EC2 subnet into the DB,Use IAM authentication to access the DB instead of the database user's access credentials,Create a new security group that blocks SSH from the selected EC2 instances into the DB,Configure RDS to use SSL for data in transit,,,,소매 회사는 AWS 클라우드를 사용하여 기술 인프라를 관리합니다. 이 회사는 소비자 중심의 웹 애플리케이션을 EC2 기반 웹 서버에 배포했으며 RDS PostgreSQL DB를 데이터 저장소로 사용합니다. PostgreSQL DB는 선택한 EC2 인스턴스의 인바운드 트래픽을 허용하는 프라이빗 서브넷에 설정됩니다. DB는 유휴 데이터 암호화에도 AWS KMS를 사용합니다.다음 중 데이터베이스에 대한 보안 액세스를 용이하게 하기 위해 권장하는 단계는 무엇입니까?,전체 EC2 서브넷에서 DB로의 SSH를 차단하는 새 네트워크 액세스 제어 목록(NACL) 생성,데이터베이스 사용자의 액세스 자격 증명 대신 IAM 인증을 사용하여 DB에 액세스,선택한 EC2 인스턴스에서 DB로의 SSH를 차단하는 새 보안 그룹 생성,전송 중인 데이터에 SSL을 사용하도록 RDS 구성,,,0,,
udemy,CLF-01,228,"A healthcare company is evaluating storage options on Amazon S3 to meet regulatory guidelines. The data should be stored in such a way on S3 that it cannot be deleted until the regulatory time period has expired.As a solutions architect, which of the following would you recommend for the given requirement?",D,D,Activate MFA delete on the S3 bucket,Use S3 Glacier Vault Lock,Use S3 cross-Region Replication,Use S3 Object Lock,,,,의료 회사는 규제 지침을 충족하기 위해 Amazon S3의 스토리지 옵션을 평가하고 있습니다. 데이터는 규제 기간이 만료될 때까지 삭제할 수 없도록 S3에 저장해야 합니다.솔루션 설계자로서 주어진 요구 사항에 대해 다음 중 무엇을 추천하시겠습니까?,S3 버킷에서 MFA 삭제 활성화,S3 Glacier 볼트 잠금 사용,S3 교차 리전 복제 사용,S3 객체 잠금 사용,,,0,,
udemy,CLF-01,229,A company's business logic is built on several microservices that are running in the on-premises data center. They currently communicate using a message broker that supports the MQTT protocol. The company is looking at migrating these applications and the message broker to AWS Cloud without changing the application logic.Which technology allows you to get a managed message broker that supports the MQTT protocol?,C,C,Amazon Simple Queue Service (SQS),Amazon Kinesis Data Streams,Amazon MQ,Amazon Simple Notification Service (SNS),,,,회사의 비즈니스 논리는 온프레미스 데이터 센터에서 실행되는 여러 마이크로 서비스를 기반으로 합니다. 현재 MQTT 프로토콜을 지원하는 메시지 브로커를 사용하여 통신합니다. 이 회사는 애플리케이션 로직을 변경하지 않고 이러한 애플리케이션과 메시지 브로커를 AWS 클라우드로 마이그레이션하는 방법을 찾고 있습니다.MQTT 프로토콜을 지원하는 관리형 메시지 브로커를 얻을 수 있는 기술은 무엇입니까?,Amazon 단순 대기열 서비스(SQS),Amazon Kinesis 데이터 스트림,아마존 MQ,Amazon 단순 알림 서비스(SNS),,,0,,
